,code,name,cl,cljg,qz,files,gxsj
1180,300250,初灵信息,策略2,本块中有冲顶,1,cd,202009040857
1183,300470,中密控股,策略2,本块中有冲顶,1,cd,202009040857
1187,300533,冰川网络,策略2,本块中有冲顶,1,cd,202009040857
1192,002410,广联达,策略2,本块中有冲顶,1,cd,202009040857
1197,300720,海川智能,策略2,本块中有冲顶,3,cd,202009040857
1201,002241,歌尔股份,策略2,本块中有冲顶,2,cd,202009040857
1206,603757,大元泵业,策略2,本块中有冲顶,2,cd,202009040857
1209,002653,海思科,策略2,本块中有冲顶,2,cd,202009040857
1211,002272,川润股份,策略2,本块中有冲顶,1,cd,202009040857
1213,300749,顶固集创,策略2,本块中有冲顶,1,cd,202009040857
1217,603316,诚邦股份,策略2,本块中有冲顶,1,cd,202009040857
1222,603959,百利科技,策略2,本块中有冲顶,1,cd,202009040857
1226,300088,长信科技,策略2,本块中有冲顶,1,cd,202009040857
1232,300615,欣天科技,策略2,本块中有冲顶,1,cd,202009040857
1236,002179,中航光电,策略2,本块中有冲顶,1,cd,202009040857
1243,002455,百川股份,策略2,本块中有冲顶,1,cd,202009040857
